date,NVDA,AMD,INTC,MU,NBIS,GOOGL,RKLB,JOBY,ACHR,TSLA,COIN,HOOD,IBIT,IREN,CLSK,IONQ,RGTI,QBTS,SMR,SERV
5/26/2016 4:00,1.1413,4.35,31.49,11.95,20,36.8465,10.43,13.4,9.48,15.008,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.7
5/27/2016 4:00,1.1475,4.6,31.57,12.31,20,37.38,10.43,13.4,9.48,14.8693,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.2
5/31/2016 4:00,1.168,4.57,31.59,12.72,20,37.4425,10.43,13.4,9.48,14.882,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.24
6/1/2016 4:00,1.1703,4.43,31.66,13.09,20,37.423,10.43,13.4,9.48,14.6373,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.03
6/2/2016 4:00,1.1785,4.24,31.76,13.11,20,37.2135,10.43,13.4,9.48,14.5973,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.03
6/3/2016 4:00,1.162,4.16,31.62,12.86,20,36.793,10.43,13.4,9.48,14.5993,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.21
6/6/2016 4:00,1.156,4.47,31.68,12.77,20,36.503,10.43,13.4,9.48,14.712,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.56
6/7/2016 4:00,1.1583,4.51,31.88,13,20,36.5545,10.43,13.4,9.48,15.4893,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.08
6/8/2016 4:00,1.1545,4.46,31.89,12.58,20,37.1465,10.43,13.4,9.48,15.7013,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.11
6/9/2016 4:00,1.1845,4.52,31.94,12.51,20,37.126,10.43,13.4,9.48,15.2907,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.31
6/10/2016 4:00,1.155,4.32,32.04,12.14,20,36.6595,10.43,13.4,9.48,14.586,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.02
6/13/2016 4:00,1.1698,4.4,32.17,12.05,20,36.594,10.43,13.4,9.48,14.5247,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.25
6/14/2016 4:00,1.172,4.39,32.14,11.92,20,36.6625,10.43,13.4,9.48,14.3307,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.43
6/15/2016 4:00,1.184,4.42,31.61,12.02,20,36.6095,10.43,13.4,9.48,14.5133,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.26
6/16/2016 4:00,1.1888,4.75,31.69,11.95,20,36.2125,10.43,13.4,9.48,14.5287,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.78
6/17/2016 4:00,1.168,5.26,31.76,12.2,20,35.2125,10.43,13.4,9.48,14.3647,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.25
6/20/2016 4:00,1.189,5.1,32.17,12.32,20,35.3065,10.43,13.4,9.48,14.6467,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.67
6/21/2016 4:00,1.1818,5.45,32.32,12.75,20,35.444,10.43,13.4,9.48,14.6407,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.42
6/22/2016 4:00,1.1808,5.02,32.29,12.72,20,35.5235,10.43,13.4,9.48,13.1107,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.33
6/23/2016 4:00,1.2123,5.21,32.99,14.05,20,35.7435,10.43,13.4,9.48,13.0933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.38
6/24/2016 4:00,1.1433,4.88,31.55,13.21,20,34.26,10.43,13.4,9.48,12.8767,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.53
6/27/2016 4:00,1.131,4.72,30.72,12.23,20,34.057,10.43,13.4,9.48,13.2367,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.27
6/28/2016 4:00,1.1475,5.12,31.19,12.99,20,34.563,10.43,13.4,9.48,13.4527,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.21
6/29/2016 4:00,1.1663,5.13,31.93,13.19,20,34.7595,10.43,13.4,9.48,14.0127,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.37
6/30/2016 4:00,1.1752,5.14,32.8,13.76,20,35.1765,10.43,13.4,9.48,14.152,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.8
7/1/2016 4:00,1.1665,5.07,32.75,12.5,20,35.5125,10.43,13.4,9.48,14.4333,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.55
7/5/2016 4:00,1.1838,4.96,32.68,11.91,20,35.2445,10.43,13.4,9.48,14.2653,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.08
7/6/2016 4:00,1.1913,5.04,32.97,11.73,20,35.4485,10.43,13.4,9.48,14.296,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.89
7/7/2016 4:00,1.2223,5.02,33.2,12.2,20,35.363,10.43,13.4,9.48,14.396,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.72
7/8/2016 4:00,1.2713,5.1,34,12.62,20,35.889,10.43,13.4,9.48,14.452,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.86
7/11/2016 4:00,1.3005,5.01,34.38,12.64,20,36.36,10.43,13.4,9.48,14.9853,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.02
7/12/2016 4:00,1.32,5.14,34.94,13.23,20,36.6255,10.43,13.4,9.48,14.9767,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.19
7/13/2016 4:00,1.3195,5.09,35.01,13.29,20,36.474,10.43,13.4,9.48,14.8353,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.43
7/14/2016 4:00,1.333,5.17,35.2,13.29,20,36.79,10.43,13.4,9.48,14.7687,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.62
7/15/2016 4:00,1.3175,5.14,35.07,13.13,20,36.7815,10.43,13.4,9.48,14.6933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.68
7/18/2016 4:00,1.3243,5.51,35.05,13.34,20,37.66,10.43,13.4,9.48,15.0833,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.67
7/19/2016 4:00,1.338,5.41,35.15,13.22,20,37.6705,10.43,13.4,9.48,15.0173,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.7
7/20/2016 4:00,1.3555,5.41,35.69,13.59,20,37.854,10.43,13.4,9.48,15.224,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,41.23
7/21/2016 4:00,1.3305,5.22,34.27,13.18,20,37.7205,10.43,13.4,9.48,14.7,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,41.08
7/22/2016 4:00,1.3668,5.84,34.66,13.13,20,37.964,10.43,13.4,9.48,14.818,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40.79
7/25/2016 4:00,1.392,6.7,34.69,13.92,20,37.876,10.43,13.4,9.48,15.334,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,40
7/26/2016 4:00,1.4158,6.98,35.09,14.67,20,37.8825,10.43,13.4,9.48,15.3007,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.82
7/27/2016 4:00,1.4015,6.85,34.83,14.19,20,38.0985,10.43,13.4,9.48,15.2327,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.9
7/28/2016 4:00,1.4045,6.82,34.77,13.81,20,38.292,10.43,13.4,9.48,15.374,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.92
7/29/2016 4:00,1.4275,6.86,34.86,13.74,20,39.567,10.43,13.4,9.48,15.6527,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.83
8/1/2016 4:00,1.4183,6.64,34.85,13.56,20,40.047,10.43,13.4,9.48,15.334,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.56
8/2/2016 4:00,1.401,6.26,34.56,13.4,20,40.006,10.43,13.4,9.48,15.1467,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.28
8/3/2016 4:00,1.4048,6.3,34.25,13.51,20,39.946,10.43,13.4,9.48,15.0527,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.77
8/4/2016 4:00,1.4308,6.47,34.58,14.03,20,39.8625,10.43,13.4,9.48,15.374,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.44
8/5/2016 4:00,1.455,6.61,34.98,14.52,20,40.3465,10.43,13.4,9.48,15.3353,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.51
8/8/2016 4:00,1.4685,6.68,35.04,14.42,20,40.2615,10.43,13.4,9.48,15.0773,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.56
8/9/2016 4:00,1.4723,6.6,34.92,14.48,20,40.374,10.43,13.4,9.48,15.272,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.47
8/10/2016 4:00,1.4628,6.49,34.53,14.2,20,40.4245,10.43,13.4,9.48,15.0433,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.68
8/11/2016 4:00,1.4925,6.58,34.68,14.43,20,40.41,10.43,13.4,9.48,14.994,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.35
8/12/2016 4:00,1.576,6.73,34.57,14.93,20,40.3525,10.43,13.4,9.48,15.0407,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.77
8/15/2016 4:00,1.5745,6.95,34.91,15.53,20,40.298,10.43,13.4,9.48,15.0393,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.79
8/16/2016 4:00,1.565,6.78,35.21,15.49,20,40.0595,10.43,13.4,9.48,14.9073,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.73
8/17/2016 4:00,1.5288,6.68,35.02,15.52,20,40.271,10.43,13.4,9.48,14.8827,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.22
8/18/2016 4:00,1.5525,7.04,34.97,15.77,20,40.1375,10.43,13.4,9.48,14.9007,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.97
8/19/2016 4:00,1.5565,7.62,35.24,16.25,20,39.9825,10.43,13.4,9.48,15,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.55
8/22/2016 4:00,1.563,7.58,35.36,16.19,20,39.8475,10.43,13.4,9.48,14.862,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.8
8/23/2016 4:00,1.5728,7.67,35.4,16.18,20,39.8295,10.43,13.4,9.48,14.9893,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.44
8/24/2016 4:00,1.5485,7.43,35.15,15.51,20,39.68,10.43,13.4,9.48,14.8413,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.25
8/25/2016 4:00,1.5382,7.465,35.09,16.2,20,39.565,10.43,13.4,9.48,14.7307,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.12
8/26/2016 4:00,1.5508,7.67,35.26,16.51,20,39.661,10.43,13.4,9.48,14.666,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.16
8/29/2016 4:00,1.5498,7.59,35.55,16.91,20,39.791,10.43,13.4,9.48,14.3467,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.01
8/30/2016 4:00,1.5408,7.49,35.7,16.74,20,39.596,10.43,13.4,9.48,14.0893,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.1
8/31/2016 4:00,1.5335,7.4,35.89,16.49,20,39.4925,10.43,13.4,9.48,14.134,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.31
9/1/2016 4:00,1.5788,7.35,36.02,16.64,20,39.57,10.43,13.4,9.48,13.3847,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.56
9/2/2016 4:00,1.5633,7.51,36.08,16.7,20,39.8435,10.43,13.4,9.48,13.1853,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.56
9/6/2016 4:00,1.578,7.34,36.57,17.01,20,40.401,10.43,13.4,9.48,13.522,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.67
9/7/2016 4:00,1.5548,6.84,36.46,17.16,20,40.3995,10.43,13.4,9.48,13.4473,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.68
9/8/2016 4:00,1.566,6.225,36.44,17.45,20,40.142,10.43,13.4,9.48,13.1573,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.68
9/9/2016 4:00,1.488,5.9,35.44,16.81,20,39.424,10.43,13.4,9.48,12.9647,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.61
9/12/2016 4:00,1.5188,5.94,36.08,17.15,20,39.941,10.43,13.4,9.48,13.22,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.56
9/13/2016 4:00,1.4968,5.74,35.61,16.75,20,39.436,10.43,13.4,9.48,13.07,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.12
9/14/2016 4:00,1.51,6.04,35.62,16.93,20,39.523,10.43,13.4,9.48,13.094,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.03
9/15/2016 4:00,1.5673,6.02,36.56,17.45,20,40.0615,10.43,13.4,9.48,13.3613,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.15
9/16/2016 4:00,1.571,6.05,37.67,17.48,20,39.8985,10.43,13.4,9.48,13.6933,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.16
9/19/2016 4:00,1.5918,6.16,37.16,16.95,20,39.7695,10.43,13.4,9.48,13.756,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.52
9/20/2016 4:00,1.5773,6.17,37.14,16.92,20,39.989,10.43,13.4,9.48,13.6427,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.24
9/21/2016 4:00,1.6215,6.29,37.45,17.66,20,40.2515,10.43,13.4,9.48,13.6813,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.92
9/22/2016 4:00,1.6255,6.37,37.55,17.59,20,40.7975,10.43,13.4,9.48,13.762,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.95
9/23/2016 4:00,1.6238,6.55,37.19,17.48,20,40.748,10.43,13.4,9.48,13.83,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.56
9/26/2016 4:00,1.6085,6.32,36.65,17.36,20,40.1325,10.43,13.4,9.48,13.9327,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.45
9/27/2016 4:00,1.6635,6.54,37.18,18,20,40.5365,10.43,13.4,9.48,13.7207,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.04
9/28/2016 4:00,1.6695,6.59,37.44,17.44,20,40.503,10.43,13.4,9.48,13.7513,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.24
9/29/2016 4:00,1.685,6.67,37.32,17.54,20,40.132,10.43,13.4,9.48,13.38,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.85
9/30/2016 4:00,1.713,6.91,37.75,17.78,20,40.203,10.43,13.4,9.48,13.602,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.68
10/3/2016 4:00,1.7113,6.95,37.66,17.73,20,40.019,10.43,13.4,9.48,14.2467,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.79
10/4/2016 4:00,1.7075,6.97,37.54,17.8,20,40.1395,10.43,13.4,9.48,14.094,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.59
10/5/2016 4:00,1.7058,6.78,37.99,17.7,20,40.0615,10.43,13.4,9.48,13.8973,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.65
10/6/2016 4:00,1.6835,6.96,38.07,17.73,20,40.154,10.43,13.4,9.48,13.4,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.81
10/7/2016 4:00,1.6713,6.75,38.1,17.61,20,40.0355,10.43,13.4,9.48,13.1073,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.12
10/10/2016 4:00,1.6775,6.84,38.02,17.5,20,40.7085,10.43,13.4,9.48,13.3967,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.22
10/11/2016 4:00,1.6533,6.5,37.27,16.86,20,40.4785,10.43,13.4,9.48,13.34,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,32.75
10/12/2016 4:00,1.6608,6.62,37.13,16.78,20,40.5885,10.43,13.4,9.48,13.434,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.55
10/13/2016 4:00,1.6338,6.49,36.97,16.85,20,40.204,10.43,13.4,9.48,13.3493,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,33.6
10/14/2016 4:00,1.6498,6.75,37.45,17.13,20,40.23,10.43,13.4,9.48,13.1007,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.31
10/17/2016 4:00,1.6403,6.67,37.29,16.99,20,40.342,10.43,13.4,9.48,12.9307,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.21
10/18/2016 4:00,1.6653,6.73,37.75,17.41,20,41.0745,10.43,13.4,9.48,13.2733,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.42
10/19/2016 4:00,1.6618,6.77,35.51,17.215,20,41.3545,10.43,13.4,9.48,13.5707,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.8
10/20/2016 4:00,1.6933,6.96,35.43,17.205,20,41.0815,10.43,13.4,9.48,13.2733,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.94
10/21/2016 4:00,1.6885,6.52,35.15,16.94,20,41.203,10.43,13.4,9.48,13.3393,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.78
10/24/2016 4:00,1.7678,7.005,35.26,17.06,20,41.787,10.43,13.4,9.48,13.5173,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.65
10/25/2016 4:00,1.7968,7.5,35.1,17.54,20,41.4275,10.43,13.4,9.48,13.4893,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.95
10/26/2016 4:00,1.804,7.29,34.92,17.64,20,41.105,10.43,13.4,9.48,13.4827,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,34.78
10/27/2016 4:00,1.767,7.11,34.81,17.53,20,40.8675,10.43,13.4,9.48,13.6007,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.55
10/28/2016 4:00,1.764,7.2,34.74,17.2,20,40.978,10.43,13.4,9.48,13.3313,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.31
10/31/2016 4:00,1.779,7.23,34.87,17.16,20,40.495,10.43,13.4,9.48,13.182,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.79
11/1/2016 4:00,1.7263,7.09,34.52,16.98,20,40.274,10.43,13.4,9.48,12.7193,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.95
11/2/2016 4:00,1.719,6.76,34.6,16.68,20,39.421,10.43,13.4,9.48,12.5347,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.28
11/3/2016 4:00,1.699,6.7,33.93,16.62,20,39.1095,10.43,13.4,9.48,12.4947,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.2
11/4/2016 4:00,1.6893,6.56,33.61,16.68,20,39.055,10.43,13.4,9.48,12.704,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.84
11/7/2016 5:00,1.7818,6.96,34.69,17.375,20,40.1015,10.43,13.4,9.48,12.8807,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.41
11/8/2016 5:00,1.779,7,34.74,17.41,20,40.599,10.43,13.4,9.48,12.996,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.41
11/9/2016 5:00,1.749,6.94,34.75,17.2,20,40.2795,10.43,13.4,9.48,12.6707,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.81
11/10/2016 5:00,1.6943,6.295,34.5,16.99,20,39.0145,10.43,13.4,9.48,12.3567,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,35.37
11/11/2016 5:00,2.1993,6.685,34.61,17.67,20,38.5875,10.43,13.4,9.48,12.5707,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.2
11/14/2016 5:00,2.091,6.79,34.48,17.71,20,37.661,10.43,13.4,9.48,12.0967,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.38
11/15/2016 5:00,2.1548,6.97,34.91,18.1,20,38.758,10.43,13.4,9.48,12.2513,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,36.96
11/16/2016 5:00,2.2908,7.67,34.84,18.24,20,38.999,10.43,13.4,9.48,12.262,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.26
11/17/2016 5:00,2.3098,8.46,35.02,19.18,20,39.308,10.43,13.4,9.48,12.5773,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.27
11/18/2016 5:00,2.334,8.71,34.95,19.21,20,38.7985,10.43,13.4,9.48,12.3347,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.43
11/21/2016 5:00,2.3245,8.94,34.98,19.49,20,39.24,10.43,13.4,9.48,12.3013,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38
11/22/2016 5:00,2.3413,8.69,35.48,19.74,20,39.25,10.43,13.4,9.48,12.7447,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.29
11/23/2016 5:00,2.3493,8.8,35.2,19.91,20,38.95,10.43,13.4,9.48,12.876,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.38
11/25/2016 5:00,2.354,8.77,35.44,20.13,20,39.0115,10.43,13.4,9.48,13.11,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.03
11/28/2016 5:00,2.3528,8.83,35.51,19.99,20,39.2895,10.43,13.4,9.48,13.0747,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.74
11/29/2016 5:00,2.3313,8.93,35.31,19.42,20,39.472,10.43,13.4,9.48,12.638,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.72
11/30/2016 5:00,2.305,8.91,34.7,19.53,20,38.794,10.43,13.4,9.48,12.6267,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.22
12/1/2016 5:00,2.191,8.39,33.76,18.48,20,38.2165,10.43,13.4,9.48,12.1253,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.12
12/2/2016 5:00,2.2113,8.53,34.16,18.79,20,38.223,10.43,13.4,9.48,12.098,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.42
12/5/2016 5:00,2.297,8.68,34.39,18.61,20,38.911,10.43,13.4,9.48,12.4533,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.32
12/6/2016 5:00,2.3348,9.45,34.72,19.06,20,38.809,10.43,13.4,9.48,12.39,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.24
12/7/2016 5:00,2.3768,9.56,35.5,20.44,20,39.5735,10.43,13.4,9.48,12.8767,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.81
12/8/2016 5:00,2.337,10.34,35.7,20.66,20,39.7585,10.43,13.4,9.48,12.8193,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.1
12/9/2016 5:00,2.2955,10.34,35.76,20.5,20,40.4725,10.43,13.4,9.48,12.812,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.99
12/12/2016 5:00,2.2398,10.68,35.97,20.02,20,40.395,10.43,13.4,9.48,12.8287,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.61
12/13/2016 5:00,2.2793,10.54,36.8,20.13,20,40.767,10.43,13.4,9.48,13.21,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.56
12/14/2016 5:00,2.4113,10.55,36.55,20.02,20,40.8945,10.43,13.4,9.48,13.246,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.85
12/15/2016 5:00,2.4678,10.86,36.79,20.29,20,40.7825,10.43,13.4,9.48,13.172,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,39.33
12/16/2016 5:00,2.5103,10.66,36.31,20.27,20,40.492,10.43,13.4,9.48,13.4993,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.98
12/19/2016 5:00,2.5408,10.95,36.89,20.35,20,40.625,10.43,13.4,9.48,13.5153,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.99
12/20/2016 5:00,2.6293,11.51,37.21,20.65,20,40.76,10.43,13.4,9.48,13.9193,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.46
12/21/2016 5:00,2.6458,11.47,36.98,20.58,20,40.61,10.43,13.4,9.48,13.8467,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,38.02
12/22/2016 5:00,2.6778,11.6,36.93,23.19,20,40.484,10.43,13.4,9.48,13.8967,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.22
12/23/2016 5:00,2.7445,11.58,36.97,23.26,20,40.39,10.43,13.4,9.48,14.2227,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.1
12/27/2016 5:00,2.933,12.07,37.07,23.3,20,40.4965,10.43,13.4,9.48,14.6353,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.12
12/28/2016 5:00,2.7313,11.55,36.63,22.78,20,40.2285,10.43,13.4,9.48,14.6493,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.39
12/29/2016 5:00,2.7858,11.59,36.66,22.27,20,40.144,10.43,13.4,9.48,14.312,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.66
12/30/2016 5:00,2.6685,11.34,36.27,21.92,20,39.6225,10.43,13.4,9.48,14.246,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.67
1/3/2017 5:00,2.5503,11.43,36.6,22.55,20,40.4005,10.43,13.4,9.48,14.466,328.28,34.82,24.1722,24.45,5.2166,9.2,9.43,10,10.55,37.68
